sourceClass,method,targetClass
io_realm_RealmModelTests,io_realm_RealmModelTests_realmObjectWithRealmModelField,io_realm_BaseRealm
io_realm_DynamicRealmTests,io_realm_DynamicRealmTests_where,io_realm_DynamicRealm
io_realm_mongodb_mongo_events_UpdateDescription,io_realm_mongodb_mongo_events_UpdateDescription_getUpdatedFields,io_realm_mongodb_mongo_events_UpdateDescription
io_realm_RealmLinkTests,io_realm_RealmLinkTests_linkIsNotNull,io_realm_BaseRealm
io_realm_internal_OsSharedRealmTests,io_realm_internal_OsSharedRealmTests_isInTransaction,io_realm_internal_OsSharedRealm
io_realm_internal_OsResultsTests,io_realm_internal_OsResultsTests_getSharedRealm,io_realm_internal_OsSharedRealm
io_realm_RealmTests_getInstance,io_realm_RealmTests_getInstance_writeProtectedFileWithContext,io_realm_Realm
io_realm_mongodb_mongo_events_UpdateDescription,io_realm_mongodb_mongo_events_UpdateDescription_getRemovedFields,io_realm_mongodb_mongo_events_UpdateDescription
io_realm_BulkInsertTests_insert,io_realm_BulkInsertTests_insert_realmModel,io_realm_Realm
io_realm_RealmConfigurationTests_hashCode,io_realm_RealmConfigurationTests_hashCode_Test,io_realm_RealmConfiguration
io_realm_RealmSchemaTests_mutableMethodsCalled,io_realm_RealmSchemaTests_mutableMethodsCalled_notInTransaction,io_realm_RealmSchema
io_realm_CollectionTests,io_realm_CollectionTests_populatePartialNullRowsForNumericTesting,io_realm_entities_NullTypes
io_realm_RealmSchemaTests_remove,io_realm_RealmSchemaTests_remove_shouldClearDynamicCache,io_realm_RealmSchema
io_realm_OrderedRealmCollection,io_realm_OrderedRealmCollection_deleteFirstFromRealm,io_realm_ManagedOrderedRealmCollectionTests
io_realm_RealmResultsTests,io_realm_RealmResultsTests_verifyArmComparisons,io_realm_RealmQuery
io_realm_RealmObjectTests_float_double,io_realm_RealmObjectTests_float_double_maxValue,io_realm_RealmQuery
io_realm_RealmJsonTests_createOrUpdateObjectFromJson,io_realm_RealmJsonTests_createOrUpdateObjectFromJson_objectIdPK,io_realm_Realm
io_realm_rule_RunInLooperThread,io_realm_rule_RunInLooperThread_getBackgroundHandler,io_realm_rule_RunInLooperThread
io_realm_internal_TableIndexAndDistinctTest,io_realm_internal_TableIndexAndDistinctTest_init,io_realm_TestHelper
io_realm_RealmConfigurationTests_inMemory,io_realm_RealmConfigurationTests_inMemory_differentDurabilityThrows,io_realm_Realm
io_realm_RealmListTests_set,io_realm_RealmListTests_set_unmanagedPrimaryKeyObjectToManagedList,io_realm_RealmList
io_realm_internal_OsSharedRealmTests_renameTable,io_realm_internal_OsSharedRealmTests_renameTable_notInTransactionThrows,io_realm_internal_OsSharedRealm
io_realm_DynamicRealmObjectTests,io_realm_DynamicRealmObjectTests_setUp,io_realm_entities_AllJavaTypes
io_realm_RealmResultsTests_setObject,io_realm_RealmResultsTests_setObject_wrongObjectTypeThrows,io_realm_BaseRealm
io_realm_RealmAnnotationTests,io_realm_RealmAnnotationTests_namingConvention,io_realm_entities_AnnotationNameConventions
io_realm_RealmJsonTests_createAllFromJson,io_realm_RealmJsonTests_createAllFromJson_stringEmptyArray,io_realm_BaseRealm
io_realm_RealmListTests_add,io_realm_RealmListTests_add_unmanagedObjectToManagedList,io_realm_Realm
io_realm_Realm,io_realm_Realm_getDefaultModule,io_realm_exceptions_RealmException
io_realm_RealmJsonTests_createObjectFromJson,io_realm_RealmJsonTests_createObjectFromJson_objectId,io_realm_Realm
io_realm_RealmObjectSchemaTests_removeField,io_realm_RealmObjectSchemaTests_removeField_withPrimaryKey,io_realm_RealmObjectSchema
io_realm_RealmLinkTests,io_realm_RealmLinkTests_populate,io_realm_entities_Dog
io_realm_RealmObjectTests,io_realm_RealmObjectTests_dateType,io_realm_Realm
io_realm_RealmCollection,io_realm_RealmCollection_deleteAllFromRealm,io_realm_UnManagedRealmCollectionTests_unsupportedMethods
io_realm_DynamicRealmObject,io_realm_DynamicRealmObject_get,io_realm_internal_Row
io_realm_entities_NullTypes,io_realm_entities_NullTypes_getFieldBooleanNull,io_realm_BulkInsertTests_insertOrUpdate
io_realm_RealmJsonTests_updateFromJson,io_realm_RealmJsonTests_updateFromJson_defaultValuesAreIgnored,io_realm_Realm
io_realm_RealmJsonTests_createOrUpdateAllFromJson,io_realm_RealmJsonTests_createOrUpdateAllFromJson_inputStringNullClass,io_realm_BaseRealm
io_realm_RealmJsonTests_createObjectFromJson,io_realm_RealmJsonTests_createObjectFromJson_decimal128AsDouble,io_realm_Realm
io_realm_RealmObjectSchemaTests,io_realm_RealmObjectSchemaTests_checkListValueConversionToDefaultValue,io_realm_RealmObjectSchema
io_realm_MutableRealmIntegerTests,io_realm_MutableRealmIntegerTests_indexed,io_realm_BaseRealm
io_realm_RealmTests_getInstance,io_realm_RealmTests_getInstance_writeProtectedFile,io_realm_Realm
io_realm_LinkingObjectsManagedTests_json,io_realm_LinkingObjectsManagedTests_json_updateObject,io_realm_Realm
io_realm_RealmObjectTests_float_double,io_realm_RealmObjectTests_float_double_positiveInfinity,io_realm_RealmQuery
io_realm_RealmResultsTests_asJSON,io_realm_RealmResultsTests_asJSON_cycles,io_realm_entities_CyclicType
io_realm_RealmJsonTests_createAllFromJson,io_realm_RealmJsonTests_createAllFromJson_jsonArrayEmpty,io_realm_BaseRealm
io_realm_RealmJsonTests_createAllFromJson,io_realm_RealmJsonTests_createAllFromJson_stringArrayNull,io_realm_BaseRealm
io_realm_entities_AllTypesPrimaryKey,io_realm_entities_AllTypesPrimaryKey_getColumnLong,io_realm_RealmJsonTests_createOrUpdateObjectFromJson
io_realm_mongodb_AppException,io_realm_mongodb_AppException_getErrorCode,io_realm_mongodb_AppException
io_realm_RealmJsonTests_createObjectFromJson,io_realm_RealmJsonTests_createObjectFromJson_decimal128AsLong,io_realm_Realm
io_realm_entities_NullTypes,io_realm_entities_NullTypes_getFieldListNull,io_realm_BulkInsertTests_insertOrUpdate
io_realm_RealmJsonTests_createOrUpdateObjectFromJson,io_realm_RealmJsonTests_createOrUpdateObjectFromJson_inputStream,io_realm_Realm
io_realm_RealmListTests_createSnapshot,io_realm_RealmListTests_createSnapshot_shouldUseTargetTable,io_realm_RealmList
io_realm_entities_NullTypes,io_realm_entities_NullTypes_getFieldFloatNull,io_realm_BulkInsertTests_insertOrUpdate
io_realm_BulkInsertTests_insertOrUpdate,io_realm_BulkInsertTests_insertOrUpdate_collectionOfManagedObjects,io_realm_Realm
io_realm_internal_OsSharedRealmTests_isInTransaction,io_realm_internal_OsSharedRealmTests_isInTransaction_returnFalseWhenRealmClosed,io_realm_internal_OsSharedRealm
io_realm_DynamicRealmObjectTests_setter,io_realm_DynamicRealmObjectTests_setter_null,io_realm_DynamicRealmObject
io_realm_LinkingObjectsUnmanagedTests,io_realm_LinkingObjectsUnmanagedTests_copyFromRealm,io_realm_BaseRealm
io_realm_RealmObjectSchemaTests_addPrimaryKeyFieldModifier,io_realm_RealmObjectSchemaTests_addPrimaryKeyFieldModifier_alreadyExistsThrows,io_realm_RealmObjectSchema
io_realm_internal_JNIColumnInfoTest,io_realm_internal_JNIColumnInfoTest_shouldGetColumnInformation,io_realm_internal_Table
io_realm_UnManagedRealmCollectionTests_unsupportedMethods,io_realm_UnManagedRealmCollectionTests_unsupportedMethods_unManagedCollections,io_realm_RealmCollection
io_realm_RealmJsonTests_createOrUpdateObjectFromJson,io_realm_RealmJsonTests_createOrUpdateObjectFromJson_objectWithPrimaryKeySetValueDirectlyFromStream,io_realm_Realm
io_realm_QueryTests,io_realm_QueryTests_createIsNotEmptyDataSet,io_realm_BaseRealm
io_realm_DynamicRealmTests,io_realm_DynamicRealmTests_populateTestRealm,io_realm_DynamicRealmObject
io_realm_mongodb_AppException,io_realm_mongodb_AppException_getErrorIntValue,io_realm_mongodb_AppException
io_realm_MutableRealmIntegerTests,io_realm_MutableRealmIntegerTests_isLive,io_realm_MutableRealmInteger
io_realm_internal_JNIQueryTest,io_realm_internal_JNIQueryTest_tearDown,io_realm_internal_OsSharedRealm
io_realm_BulkInsertTests,io_realm_BulkInsertTests_insert,io_realm_entities_AllJavaTypes
io_realm_SortTest,io_realm_SortTest_createAndTest,io_realm_Realm
io_realm_CollectionTests,io_realm_CollectionTests_populateRealm,io_realm_RealmQuery
io_realm_RealmConfiguration,io_realm_RealmConfiguration_toString,io_realm_mongodb_sync_SyncConfiguration
io_realm_examples_librarymodules_Zoo,io_realm_examples_librarymodules_Zoo_open,io_realm_Realm
io_realm_RealmConfigurationTests_schema,io_realm_RealmConfigurationTests_schema_differentSchemasThrows,io_realm_Realm
io_realm_RealmMigrationTests_migrationException,io_realm_RealmMigrationTests_migrationException_getPath,io_realm_Realm
io_realm_RealmConfigurationTests_constructBuilder,io_realm_RealmConfigurationTests_constructBuilder_differentDirSameName,io_realm_Realm
io_realm_RealmSchemaTests_remove,io_realm_RealmSchemaTests_remove_classWithReferencesThrows,io_realm_RealmSchema
io_realm_BulkInsertTests_insertOrUpdate,io_realm_BulkInsertTests_insertOrUpdate_nullTypes,io_realm_entities_NullTypes
io_realm_OrderedRealmCollectionIteratorTests,io_realm_OrderedRealmCollectionIteratorTests_createNewObject,io_realm_Realm
io_realm_LinkingObjectsManagedTests_copyToRealm,io_realm_LinkingObjectsManagedTests_copyToRealm_modelWithRenamedTargetFields,io_realm_BaseRealm
io_realm_RealmJsonTests_createObjectFromJson,io_realm_RealmJsonTests_createObjectFromJson_objectWithPrimaryKeySetValueDirectlyFromStream,io_realm_Realm
io_realm_RealmObjectSchemaTests,io_realm_RealmObjectSchemaTests_requiredFieldAttribute,io_realm_RealmObjectSchema
io_realm_RealmListTests_toString,io_realm_RealmListTests_toString_managedMode,io_realm_RealmList
io_realm_internal_JNITableTest,io_realm_internal_JNITableTest_getName,io_realm_internal_OsSharedRealm
io_realm_MutableRealmIntegerTests,io_realm_MutableRealmIntegerTests_copyToIsLive,io_realm_MutableRealmInteger
io_realm_mongodb_sync_SyncConfiguration,io_realm_mongodb_sync_SyncConfiguration_getErrorHandler,io_realm_mongodb_sync_SyncSession
