sourceClass,method,targetClass
io_realm_internal_OsSharedRealmTests,io_realm_internal_OsSharedRealmTests_renameTable,io_realm_internal_OsSharedRealm
io_realm_internal_OsSharedRealmTests,io_realm_internal_OsSharedRealmTests_renameTable_notInTransactionThrows,io_realm_internal_OsSharedRealm
io_realm_internal_OsSharedRealmTests,io_realm_internal_OsSharedRealmTests_renameTable_tableNotExist,io_realm_internal_OsSharedRealm
io_realm_internal_OsSharedRealmTests,io_realm_internal_OsSharedRealmTests_isClosed,io_realm_internal_OsSharedRealm
io_realm_internal_PrimaryKeyTests,io_realm_internal_PrimaryKeyTests_tearDown,io_realm_internal_OsSharedRealm
io_realm_internal_QueryDescriptorTests,io_realm_internal_QueryDescriptorTests_getInstanceForDistinct,io_realm_internal_Table
io_realm_internal_QueryDescriptorTests,io_realm_internal_QueryDescriptorTests_getInstanceForDistinct_multipleFields,io_realm_internal_Table
io_realm_internal_QueryDescriptorTests,io_realm_internal_QueryDescriptorTests_getInstanceForSort_linkField,io_realm_internal_Table
io_realm_internal_QueryDescriptorTests,io_realm_internal_QueryDescriptorTests_getValidFieldTypes,io_realm_internal_Table
io_realm_internal_TableIndexAndDistinctTest,io_realm_internal_TableIndexAndDistinctTest_tearDown,io_realm_internal_OsSharedRealm
io_realm_RealmJsonTests,io_realm_RealmJsonTests_createObjectFromJson_decimal128,io_realm_Realm
io_realm_RealmJsonTests,io_realm_RealmJsonTests_createUsingJsonStream_decimal128,io_realm_Realm
io_realm_RealmJsonTests,io_realm_RealmJsonTests_createObjectFromJson_decimal128AsInt,io_realm_Realm
io_realm_RealmJsonTests,io_realm_RealmJsonTests_createObjectFromJson_decimal128AsLong,io_realm_Realm
io_realm_RealmJsonTests,io_realm_RealmJsonTests_createObjectFromJson_decimal128AsDouble,io_realm_Realm
io_realm_RealmJsonTests,io_realm_RealmJsonTests_createObjectFromJson_decimal128AsString,io_realm_Realm
io_realm_RealmJsonTests,io_realm_RealmJsonTests_createObjectFromJson_objectId,io_realm_Realm
io_realm_RealmJsonTests,io_realm_RealmJsonTests_createObjectFromJson_objectIdAsString,io_realm_Realm
io_realm_DynamicRealmObject,io_realm_DynamicRealmObject_setDecimal128,io_realm_ProxyState
io_realm_DynamicRealmObject,io_realm_DynamicRealmObject_setObjectId,io_realm_ProxyState
io_realm_DynamicRealmObjectTests,io_realm_DynamicRealmObjectTests_getNullableFields,io_realm_Realm
io_realm_Realm,io_realm_Realm_createEmbeddedObject,io_realm_RealmSchema
io_realm_internal_QueryDescriptorTests,io_realm_internal_QueryDescriptorTests_getInstanceForDistinct_shouldThrowOnListField,io_realm_internal_Table
io_realm_RealmJsonTests,io_realm_RealmJsonTests_createOrUpdateObjectFromJson_objectIdPK,io_realm_Realm
